StudentID,IPK_4,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,PlacementStatus
6161,3.08,1,2,1,79,4.6,Yes,Yes,NotPlaced
6162,3.32,2,1,2,83,4.8,Yes,Yes,Placed
6163,3.4,2,3,2,90,4.8,Yes,Yes,Placed
6164,3.36,1,1,0,75,4.8,No,No,NotPlaced
6165,3,1,2,0,74,4.2,No,No,NotPlaced
6166,3.44,1,2,0,75,3.9,Yes,Yes,Placed
6167,3.36,2,3,2,90,4.6,Yes,Yes,Placed
6168,2.6,0,3,0,81,3.8,No,Yes,NotPlaced
6169,2.76,1,1,1,70,4.5,No,No,NotPlaced
6170,3.08,1,3,2,76,4.8,No,Yes,Placed
6171,3.32,2,1,1,77,4.1,Yes,Yes,NotPlaced
6172,3.36,1,3,2,90,4.5,Yes,Yes,Placed
6173,3.04,1,1,0,79,3.7,No,Yes,Placed
6174,3.44,0,3,2,90,4.8,Yes,No,Placed
6175,3.28,0,3,0,87,4.8,Yes,Yes,Placed
6176,2.6,1,1,2,85,4.5,Yes,Yes,Placed
6177,3.08,2,2,2,90,4.8,Yes,Yes,Placed
6178,3.04,1,1,2,85,4.3,No,Yes,Placed
6179,3.08,1,3,2,90,4.5,No,Yes,Placed
6180,3.04,2,1,1,66,3.7,No,No,NotPlaced
6181,3.48,1,2,1,76,4.2,Yes,Yes,Placed
6182,2.6,0,2,2,66,4,Yes,Yes,NotPlaced
6183,3.04,1,1,0,67,3.6,No,Yes,NotPlaced
6184,3.16,1,3,1,82,4.5,Yes,Yes,Placed
6185,3.04,1,2,1,79,4.3,No,Yes,NotPlaced
6186,3.04,1,3,0,70,3.9,Yes,Yes,NotPlaced
6187,3.32,1,2,1,72,4.7,No,Yes,NotPlaced
6188,3.52,1,3,2,90,4.8,Yes,Yes,Placed
6189,3.04,1,1,1,76,4,No,Yes,NotPlaced
6190,3.12,1,1,1,83,4.2,Yes,Yes,NotPlaced
6191,3,1,2,0,80,4.3,No,No,NotPlaced
6192,2.72,0,3,0,70,3.9,Yes,Yes,NotPlaced
6193,3.36,1,3,0,85,4.6,Yes,Yes,Placed
6194,3.44,1,3,2,90,4.7,Yes,Yes,Placed
6195,3.24,2,3,2,90,4.5,Yes,Yes,Placed
6196,3.08,1,2,1,68,4.5,No,Yes,NotPlaced
6197,2.6,0,1,0,76,4,No,No,NotPlaced
6198,3.08,1,1,0,72,4.1,No,No,Placed
6199,2.84,2,1,1,81,4.6,Yes,Yes,NotPlaced
6200,3.08,2,3,2,76,4.8,Yes,Yes,Placed
6201,2.6,2,1,0,76,3.7,Yes,Yes,NotPlaced
6202,2.68,0,1,1,64,4.4,No,Yes,NotPlaced
6203,3.32,0,3,1,87,3.8,Yes,Yes,Placed
6204,3.44,0,3,0,82,4.6,Yes,Yes,Placed
6205,3.36,1,3,1,75,4.8,Yes,Yes,NotPlaced
6206,3.32,1,1,2,82,4.3,Yes,No,NotPlaced
6207,3.36,0,3,2,86,4.8,Yes,Yes,Placed
6208,3.4,2,1,2,85,4.7,No,Yes,Placed
6209,2.72,0,1,0,70,3.9,No,Yes,NotPlaced
6210,3.08,2,2,1,81,4.8,Yes,No,Placed
6211,2.96,1,3,0,82,4.1,Yes,Yes,Placed
6212,3.48,2,3,2,90,4.8,Yes,Yes,Placed
6213,3.08,1,3,0,89,4.6,Yes,Yes,Placed
6214,2.96,1,1,1,76,4,Yes,Yes,NotPlaced
6215,3.44,1,2,2,73,4.8,Yes,No,Placed
6216,3.2,1,2,1,73,3.8,No,Yes,NotPlaced
6217,2.96,0,1,0,65,4.2,No,No,NotPlaced
6218,3.24,1,1,0,86,3.8,No,No,NotPlaced
6219,2.72,1,1,0,74,4,No,No,NotPlaced
6220,3.12,0,3,0,70,4.6,Yes,Yes,Placed
6221,3.04,1,1,1,71,4.5,Yes,No,Placed
6222,3.12,1,3,1,79,4.2,No,No,NotPlaced
6223,3.36,2,3,2,89,4.5,Yes,Yes,Placed
6224,2.72,1,2,0,74,4.3,No,Yes,NotPlaced
6225,3,1,1,2,68,3.9,Yes,Yes,NotPlaced
6226,2.96,1,2,1,75,4.6,No,Yes,NotPlaced
6227,2.64,1,1,2,72,4.8,No,No,NotPlaced
6228,3,1,2,1,65,4.1,No,No,NotPlaced
6229,3.08,2,3,0,73,4.6,Yes,No,NotPlaced
6230,2.8,1,3,0,74,4.6,Yes,Yes,NotPlaced
6231,3.04,1,1,1,65,3.5,No,No,NotPlaced
6232,3.08,1,1,2,80,4.5,Yes,Yes,NotPlaced
6233,3.44,1,2,2,90,4.8,Yes,Yes,Placed
6234,2.6,1,1,1,68,3.9,No,Yes,NotPlaced
6235,2.92,2,3,2,90,4.3,Yes,Yes,NotPlaced
6236,3.12,1,2,0,81,4.1,No,Yes,Placed
6237,3.12,1,3,0,82,3.9,No,No,NotPlaced
6238,2.96,1,2,0,78,4.1,No,Yes,NotPlaced
6239,3.4,2,3,2,83,4.8,Yes,Yes,Placed
6240,3.24,1,3,2,82,4.8,Yes,Yes,Placed
6241,3.44,2,2,2,81,4.6,Yes,Yes,Placed
6242,3.28,1,1,1,73,3.9,Yes,No,NotPlaced
6243,2.96,1,1,1,84,4.1,No,Yes,NotPlaced
6244,2.96,1,2,1,83,3.9,No,Yes,NotPlaced
6245,3.24,2,3,2,83,4.6,Yes,Yes,Placed
6246,3.36,2,3,0,90,4.2,Yes,Yes,Placed
6247,3.28,1,3,1,88,4.5,Yes,Yes,Placed
6248,3.28,0,2,2,78,4.1,Yes,No,NotPlaced
6249,3.24,2,3,2,89,4.5,Yes,Yes,Placed
6250,3,1,1,0,68,4.1,No,No,NotPlaced
6251,3,0,1,1,71,4.5,No,Yes,NotPlaced
6252,3.28,0,3,2,87,4.8,Yes,No,Placed
6253,3.04,0,1,0,80,3.9,No,No,NotPlaced
6254,3,1,2,0,81,3.6,Yes,Yes,Placed
6255,2.64,0,1,1,60,3.9,No,No,NotPlaced
6256,2.64,1,1,0,61,3,No,No,NotPlaced
6257,3.36,1,3,2,83,4.8,Yes,Yes,NotPlaced
6258,3.48,2,3,0,80,4.7,Yes,Yes,Placed
6259,3,0,1,0,72,4,No,Yes,NotPlaced
6260,2.96,1,2,2,69,3.8,No,Yes,NotPlaced
6261,2.8,0,1,0,62,4.7,No,Yes,NotPlaced
6262,3.2,1,2,2,87,4.6,Yes,Yes,Placed
6263,3.28,0,1,2,79,4.4,No,Yes,Placed
6264,3.12,2,1,1,71,4.3,Yes,Yes,Placed
6265,3,1,1,1,70,4.1,Yes,Yes,NotPlaced
6266,3.48,0,3,0,72,4.7,No,No,NotPlaced
6267,3.04,1,1,0,73,3.1,No,Yes,NotPlaced
6268,3.04,1,1,1,85,4.3,No,Yes,NotPlaced
6269,2.6,2,2,1,61,3.5,No,No,NotPlaced
6270,2.6,0,2,0,69,4.5,No,No,NotPlaced
6271,2.96,1,1,0,65,3.7,No,Yes,NotPlaced
6272,3,1,1,0,67,4.2,No,No,NotPlaced
6273,3.4,2,3,2,90,4.8,Yes,Yes,Placed
6274,3.2,2,3,2,90,4.2,Yes,Yes,Placed
6275,3.28,2,3,2,90,4.8,Yes,Yes,Placed
6276,3.08,1,2,0,82,4.1,No,Yes,NotPlaced
6277,3.4,2,3,2,90,4.8,Yes,No,Placed
6278,3.2,0,3,1,83,3.7,No,Yes,NotPlaced
6279,2.88,0,2,1,77,4,No,Yes,NotPlaced
6280,3.04,1,3,0,90,4.8,Yes,Yes,Placed
6281,3.08,1,2,0,75,4.5,No,Yes,NotPlaced
6282,3,2,1,0,72,3.6,No,Yes,NotPlaced
6283,3.04,1,1,0,78,4.8,Yes,Yes,NotPlaced
6284,2.96,0,1,2,79,3.5,No,Yes,NotPlaced
6285,2.6,1,1,0,78,3.6,No,Yes,NotPlaced
6286,2.6,1,1,1,70,3.3,No,Yes,NotPlaced
6287,2.8,1,1,1,70,4,No,No,NotPlaced
6288,3.24,1,1,0,76,3.4,No,Yes,Placed
6289,3.24,2,3,2,84,4.1,Yes,Yes,Placed
6290,3.12,1,2,1,76,4.4,No,Yes,Placed
6291,2.92,1,1,3,83,4.5,Yes,Yes,Placed
6292,2.6,1,1,0,86,3.9,No,Yes,NotPlaced
6293,2.6,1,1,1,73,3.9,No,No,NotPlaced
6294,3.12,1,3,2,83,4.8,Yes,Yes,Placed
6295,3,1,3,1,78,4.3,No,Yes,NotPlaced
6296,2.6,1,1,0,69,3.9,No,No,NotPlaced
6297,3.04,1,2,1,90,3.8,Yes,Yes,NotPlaced
6298,3.28,1,2,1,77,4.5,Yes,Yes,NotPlaced
6299,3.36,2,1,1,87,4.2,Yes,Yes,NotPlaced
6300,3.24,2,2,0,72,4.2,No,Yes,Placed
6301,3.2,1,1,0,75,3.6,Yes,Yes,Placed
6302,3,2,3,2,85,4.3,Yes,No,NotPlaced
6303,3.36,0,3,2,80,4.8,Yes,Yes,Placed
6304,3.36,2,3,2,90,4.8,Yes,Yes,Placed
6305,3,1,3,0,83,4.6,Yes,Yes,NotPlaced
6306,3.28,2,3,2,90,4.8,Yes,Yes,Placed
6307,3.04,1,3,0,75,3.9,No,Yes,Placed
6308,3.56,1,3,2,90,4.3,Yes,Yes,Placed
6309,2.64,2,2,0,80,4.8,Yes,Yes,NotPlaced
6310,3.24,2,3,2,90,4.8,Yes,Yes,Placed
6311,2.72,1,1,0,60,4,No,Yes,NotPlaced
6312,3.08,0,1,1,67,3.8,No,No,NotPlaced
6313,2.96,1,1,0,68,4.4,No,No,NotPlaced
6314,3.4,2,3,2,90,4.7,Yes,Yes,Placed
6315,2.92,0,1,0,78,3.3,No,No,NotPlaced
6316,3.24,0,3,0,88,4.7,Yes,No,Placed
6317,2.6,1,1,1,60,4,No,No,NotPlaced
6318,2.6,1,1,0,72,4.2,No,Yes,NotPlaced
6319,3.08,0,1,1,83,3.7,No,Yes,NotPlaced
6320,2.6,1,1,0,87,4.3,No,No,NotPlaced
6321,2.8,1,1,0,86,4,No,Yes,Placed
6322,3.2,0,3,2,74,4.7,Yes,Yes,Placed
6323,3.08,2,1,0,74,3.6,Yes,Yes,NotPlaced
6324,2.92,1,1,1,79,3.4,No,Yes,NotPlaced
6325,3.32,1,1,1,70,4.3,No,No,NotPlaced
6326,2.68,1,1,2,80,4.4,No,Yes,Placed
6327,3.2,0,0,1,85,4.8,Yes,Yes,NotPlaced
6328,3.04,0,1,0,72,4,No,Yes,NotPlaced
6329,3.04,1,2,1,86,4.2,No,No,NotPlaced
6330,3.08,1,1,3,71,3.6,Yes,No,NotPlaced
6331,3,1,1,3,79,4.5,Yes,No,NotPlaced
6332,3.44,1,3,3,81,3.9,Yes,Yes,Placed
6333,3.04,1,2,2,81,4.7,Yes,Yes,Placed
6334,3,0,2,0,69,4.3,No,No,NotPlaced
6335,3.04,1,2,1,75,4.1,Yes,Yes,NotPlaced
6336,2.8,1,1,1,73,4.3,Yes,Yes,NotPlaced
6337,3.12,1,2,2,90,4.8,Yes,Yes,Placed
6338,3.4,2,3,2,90,4.8,Yes,No,Placed
6339,3.24,1,2,0,80,4,Yes,Yes,Placed
6340,2.6,1,3,2,78,4.3,Yes,Yes,NotPlaced
6341,3.4,1,3,2,88,4.6,Yes,Yes,Placed
6342,2.96,1,2,2,84,4.2,Yes,Yes,NotPlaced
6343,3.12,1,2,1,84,4.7,Yes,No,NotPlaced
6344,3,1,2,0,66,3.8,No,No,NotPlaced
6345,3.36,1,3,2,90,4.8,Yes,No,NotPlaced
6346,3.24,1,3,0,61,3.9,No,Yes,NotPlaced
6347,2.72,1,2,0,82,4.4,Yes,Yes,Placed
6348,3.08,1,1,0,85,3.9,No,No,Placed
6349,3.44,2,3,2,88,4.7,Yes,Yes,NotPlaced
6350,3.04,1,1,1,82,4,Yes,Yes,NotPlaced
6351,3.16,1,3,2,80,4.8,Yes,Yes,Placed
6352,3.48,0,2,0,81,4.7,Yes,Yes,Placed
6353,2.96,0,1,0,82,4.1,No,Yes,NotPlaced
6354,2.68,0,1,0,79,4.2,No,No,NotPlaced
6355,2.92,1,1,0,74,3.7,No,No,NotPlaced
6356,3.28,1,3,2,90,4.4,Yes,Yes,NotPlaced
6357,3.04,0,1,1,70,3.9,No,No,Placed
6358,3.04,1,1,1,77,4.2,No,Yes,NotPlaced
6359,2.68,1,1,0,90,4.3,No,No,Placed
6360,3.32,1,2,0,81,3.6,Yes,Yes,NotPlaced
6361,2.6,1,2,0,79,4.4,No,Yes,Placed
6362,3.2,1,3,2,90,4.8,Yes,Yes,Placed
6363,3.52,2,3,2,90,4.8,Yes,Yes,Placed
6364,3.36,0,3,0,90,4.3,Yes,No,Placed
6365,3.16,1,2,0,74,4.1,No,Yes,NotPlaced
6366,3.04,0,2,1,80,4.6,Yes,Yes,NotPlaced
6367,2.92,0,1,0,85,4.2,No,Yes,NotPlaced
6368,2.68,1,3,1,78,4.1,Yes,Yes,Placed
6369,3.04,1,2,0,82,4.2,No,Yes,NotPlaced
6370,2.92,0,2,0,83,4.2,No,Yes,NotPlaced
6371,3.4,2,3,0,82,4.4,Yes,Yes,Placed
6372,3.48,1,3,2,90,4.8,Yes,Yes,Placed
6373,3.08,1,3,0,81,4.8,Yes,Yes,Placed
6374,2.6,1,1,0,65,4.1,No,No,NotPlaced
6375,3.28,1,3,2,90,4.8,Yes,Yes,Placed
6376,2.6,0,1,0,74,3.5,No,Yes,Placed
6377,3,1,1,0,79,4.3,No,No,NotPlaced
6378,2.96,1,1,1,67,3.1,No,Yes,NotPlaced
6379,3.24,1,3,0,82,4.4,Yes,Yes,NotPlaced
6380,3.04,0,2,0,74,4,Yes,Yes,Placed
6381,2.64,1,1,1,60,3.3,No,No,NotPlaced
6382,2.96,1,2,0,84,4.1,No,Yes,NotPlaced
6383,3.56,2,3,2,80,4.4,Yes,Yes,Placed
6384,2.6,1,2,1,70,3.9,Yes,Yes,NotPlaced
6385,3.36,2,3,2,90,4.7,Yes,Yes,Placed
6386,3.28,2,3,2,87,4.7,Yes,Yes,Placed
6387,2.6,0,1,0,69,4.4,No,No,NotPlaced
6388,2.8,1,3,0,82,4.7,Yes,Yes,Placed
6389,2.6,2,2,0,77,3.8,No,No,Placed
6390,2.6,1,1,0,86,3.4,No,Yes,NotPlaced
6391,3.44,1,1,1,83,3,No,No,NotPlaced
6392,3.28,1,3,2,87,4.6,Yes,Yes,Placed
6393,3,1,1,0,64,3.5,No,No,NotPlaced
6394,2.96,1,1,0,67,4.4,No,Yes,NotPlaced
6395,2.96,1,1,0,71,3.9,No,No,NotPlaced
6396,3.44,2,3,2,86,4.3,Yes,Yes,Placed
6397,2.68,1,2,1,81,3.8,No,No,NotPlaced
6398,3.44,2,3,2,76,4.8,Yes,Yes,NotPlaced
6399,3.08,2,2,0,71,4.3,Yes,Yes,Placed
6400,2.6,2,2,0,79,4.1,Yes,No,NotPlaced
6401,2.6,1,1,1,82,3.9,No,Yes,NotPlaced
6402,3.28,1,3,2,83,4.5,Yes,Yes,Placed
6403,3.08,0,3,0,74,4.2,Yes,Yes,Placed
6404,3.2,2,3,2,71,4.1,Yes,Yes,NotPlaced
6405,2.6,0,2,1,87,4.8,Yes,Yes,Placed
6406,3.08,1,2,2,78,4.2,Yes,Yes,Placed
6407,3.24,1,2,3,85,4.6,Yes,Yes,NotPlaced
6408,2.72,1,1,0,74,4.3,No,Yes,NotPlaced
6409,3.16,1,1,2,80,4.1,Yes,Yes,NotPlaced
6410,3,0,2,0,72,4.3,No,No,NotPlaced
6411,2.96,0,2,1,80,4.1,No,No,NotPlaced
6412,2.76,1,1,1,75,3.7,No,Yes,NotPlaced
6413,3,1,1,0,67,3.8,No,No,NotPlaced
6414,3.16,2,3,2,90,4.7,Yes,Yes,Placed
6415,3.16,2,3,2,90,4.3,Yes,Yes,Placed
6416,3.28,0,2,1,83,4.8,No,Yes,NotPlaced
6417,3.04,1,3,2,75,4.3,Yes,No,NotPlaced
6418,3.32,1,3,1,88,4.8,Yes,Yes,Placed
6419,3.6,0,1,1,70,3.5,Yes,No,Placed
6420,3.08,0,1,1,75,3.6,Yes,Yes,NotPlaced
6421,3.28,0,3,0,84,4.6,Yes,Yes,NotPlaced
6422,2.96,1,1,0,83,4.4,No,Yes,NotPlaced
6423,3.28,1,3,0,90,4.7,Yes,Yes,Placed
6424,3.24,1,3,2,82,4.3,Yes,Yes,Placed
6425,3.28,2,3,2,90,4.8,Yes,Yes,NotPlaced
6426,3.08,1,1,0,78,3.2,No,No,NotPlaced
6427,2.96,1,3,1,85,3.7,Yes,Yes,Placed
6428,3.28,2,3,2,90,4.8,Yes,Yes,Placed
6429,3.32,0,3,2,84,4.4,Yes,Yes,Placed
6430,3.4,1,1,2,77,4.6,No,Yes,Placed
6431,3.36,2,3,3,90,4.8,Yes,No,NotPlaced
6432,3.24,1,3,2,88,4.8,Yes,Yes,NotPlaced
6433,2.6,1,3,0,77,4.4,No,No,NotPlaced
6434,2.6,1,1,0,70,3.8,No,Yes,Placed
6435,3.04,0,1,0,67,3.8,No,No,NotPlaced
6436,2.6,1,1,1,73,3.4,No,No,NotPlaced
6437,3.32,1,3,2,79,4.4,Yes,No,NotPlaced
6438,2.88,2,2,0,88,4.8,No,Yes,NotPlaced
6439,3.16,2,3,2,90,4.7,Yes,Yes,Placed
6440,3.32,1,3,2,89,4.4,Yes,Yes,Placed
6441,3.08,0,2,0,72,3.6,No,Yes,NotPlaced
6442,3.56,2,3,2,85,4.8,Yes,Yes,Placed
6443,3.44,0,3,1,87,4.6,Yes,Yes,NotPlaced
6444,2.96,1,1,1,71,3.3,No,No,NotPlaced
6445,3.6,2,3,3,83,4.8,Yes,Yes,Placed
6446,2.6,1,3,0,80,4.3,Yes,Yes,NotPlaced
6447,3.08,1,2,0,71,4,Yes,Yes,NotPlaced
6448,3.04,1,2,0,88,4.7,No,Yes,Placed
6449,2.92,1,1,1,70,4.5,No,Yes,NotPlaced
6450,3.4,1,3,3,87,4.3,Yes,Yes,Placed
6451,3.32,1,3,2,86,4.8,Yes,No,NotPlaced
6452,3.36,2,3,2,90,4.6,Yes,Yes,NotPlaced
6453,2.6,0,1,1,80,3.7,No,Yes,Placed
6454,3.24,1,1,0,69,4,No,Yes,NotPlaced
6455,3.44,2,3,1,90,4.8,Yes,Yes,Placed
6456,3.04,1,1,1,68,4.3,Yes,Yes,NotPlaced
6457,3.48,1,2,1,74,4.2,Yes,Yes,Placed
6458,2.6,1,2,0,74,4.1,No,Yes,NotPlaced
6459,2.96,2,3,2,80,4.6,Yes,Yes,NotPlaced
6460,2.96,1,1,1,71,4.3,Yes,Yes,NotPlaced
6461,3.4,1,2,3,80,4.3,Yes,Yes,NotPlaced
6462,3.32,2,3,2,83,4.2,Yes,Yes,NotPlaced
6463,3.36,2,3,1,76,4.8,Yes,Yes,NotPlaced
6464,2.68,1,3,0,87,4.4,Yes,Yes,NotPlaced
6465,2.96,1,1,0,70,3.1,No,No,NotPlaced
6466,3.24,1,3,0,72,4,Yes,Yes,Placed
6467,3.04,1,1,0,83,4.8,Yes,Yes,NotPlaced
6468,2.8,1,3,0,84,4.8,Yes,Yes,Placed
6469,3,1,3,0,80,4,Yes,Yes,NotPlaced
6470,3.08,0,1,1,90,4.4,No,Yes,NotPlaced
6471,3.24,2,3,2,86,3.8,Yes,Yes,Placed
6472,3.24,0,2,1,79,4.3,No,Yes,NotPlaced
6473,3.12,2,3,3,80,4.4,Yes,Yes,Placed
6474,3.36,1,3,0,88,4.7,Yes,Yes,Placed
6475,2.72,1,1,0,90,4.5,No,Yes,NotPlaced
6476,3.36,1,3,2,77,4.5,Yes,Yes,Placed
6477,3.4,2,3,2,90,4.8,Yes,Yes,Placed
6478,3.32,1,3,1,82,4.4,Yes,Yes,Placed
6479,3,1,3,2,90,4.8,Yes,Yes,Placed
6480,3,0,3,0,88,4.4,Yes,Yes,NotPlaced
6481,3.28,1,3,2,81,4.3,Yes,Yes,Placed
6482,2.96,1,1,0,71,4.7,No,Yes,NotPlaced
6483,2.96,1,1,0,64,4.2,No,Yes,NotPlaced
6484,2.6,0,1,1,60,4.1,No,No,NotPlaced
6485,3.04,1,1,1,70,3.8,No,Yes,Placed
6486,3.36,1,3,2,90,4.8,Yes,Yes,Placed
6487,3,1,1,2,68,3.7,Yes,Yes,NotPlaced
6488,3.28,1,3,0,68,3.8,Yes,Yes,Placed
6489,2.72,0,2,0,80,4.3,Yes,No,Placed
6490,2.76,1,1,0,69,4,No,Yes,NotPlaced
6491,3.08,2,3,2,90,4.8,Yes,Yes,Placed
6492,3.28,1,1,2,79,4.8,Yes,Yes,NotPlaced
6493,3.2,0,2,0,76,3.8,No,Yes,NotPlaced
6494,3.36,1,2,1,76,4,Yes,Yes,Placed
6495,3.04,1,2,2,73,4.7,Yes,Yes,NotPlaced
6496,3.12,1,1,1,78,4.2,No,No,NotPlaced
6497,3.08,1,2,0,78,3.9,Yes,Yes,NotPlaced
6498,2.88,0,1,1,76,4.2,No,No,NotPlaced
6499,2.64,1,2,0,76,3.8,No,No,NotPlaced
6500,2.76,2,3,2,86,4.8,Yes,Yes,Placed
6501,3.16,0,1,1,69,3.6,Yes,Yes,NotPlaced
6502,3.36,2,3,0,90,4.8,Yes,Yes,Placed
6503,2.72,1,1,0,83,3.9,No,No,NotPlaced
6504,3.08,0,2,0,90,4.4,Yes,Yes,Placed
6505,3.04,1,1,0,77,4.4,No,Yes,NotPlaced
6506,3.28,2,2,2,78,4,No,No,NotPlaced
6507,3.08,1,1,0,74,4.5,No,No,NotPlaced
6508,2.84,1,1,1,76,4.3,No,Yes,NotPlaced
6509,3.36,1,1,1,74,3.7,No,Yes,Placed
6510,2.64,1,1,1,81,4,No,No,NotPlaced
6511,3.4,2,3,2,90,4.6,Yes,Yes,Placed
6512,3.52,2,3,2,90,4.7,Yes,Yes,Placed
6513,3.32,1,3,0,90,4.8,Yes,Yes,Placed
6514,3.08,1,1,0,78,3.9,No,Yes,NotPlaced
6515,2.6,0,3,0,77,4,Yes,No,NotPlaced
6516,3,2,1,1,80,4.3,No,Yes,NotPlaced
6517,3.16,1,3,2,88,4.6,Yes,Yes,Placed
6518,3.24,2,3,2,90,4.4,Yes,No,NotPlaced
6519,3.04,0,1,1,72,3.7,No,Yes,NotPlaced
6520,3.12,2,3,2,81,4.8,No,Yes,NotPlaced
6521,2.6,0,2,0,73,4.1,No,No,NotPlaced
6522,3,0,3,0,89,3.9,No,Yes,Placed
6523,2.6,2,3,2,66,4.7,Yes,No,NotPlaced
6524,2.96,1,2,0,81,4.3,No,Yes,NotPlaced
6525,3.16,1,2,0,75,3.9,No,Yes,NotPlaced
6526,2.68,0,3,1,88,4.1,Yes,No,NotPlaced
6527,3.24,2,3,2,90,4.8,Yes,Yes,Placed
6528,3.2,1,2,1,85,4.5,No,Yes,NotPlaced
6529,3,0,2,1,82,4.8,Yes,Yes,Placed
6530,3.04,1,3,1,74,4.3,Yes,Yes,Placed
6531,3.36,2,3,2,88,4.5,Yes,Yes,Placed
6532,3,1,2,0,64,3.4,No,Yes,NotPlaced
6533,2.92,1,1,0,65,3.3,No,Yes,NotPlaced
6534,3.04,1,1,1,66,3.6,No,Yes,NotPlaced
6535,3,1,2,0,81,4.3,No,Yes,NotPlaced
6536,3.16,1,3,2,83,4.8,Yes,Yes,NotPlaced
6537,3.44,1,2,2,81,4.3,Yes,Yes,Placed
6538,2.72,1,1,1,81,4.2,No,Yes,NotPlaced
6539,3.32,2,3,2,84,4.3,Yes,Yes,NotPlaced
6540,3,1,2,1,74,4.2,Yes,No,NotPlaced
6541,2.88,1,1,0,71,3.8,No,Yes,NotPlaced
6542,3.04,1,3,3,82,4.8,Yes,No,NotPlaced
6543,3.44,2,3,2,90,4.8,Yes,Yes,Placed
6544,2.6,1,2,1,68,4.5,Yes,Yes,NotPlaced
6545,3.2,1,1,2,86,4.6,Yes,Yes,NotPlaced
6546,3.36,0,2,1,70,4,Yes,No,NotPlaced
6547,2.96,1,2,0,70,4.1,Yes,No,NotPlaced
6548,3.08,0,1,0,82,4.7,Yes,Yes,NotPlaced
6549,2.84,0,2,2,89,4.2,Yes,Yes,Placed
6550,2.76,0,1,0,72,4.6,No,Yes,NotPlaced
6551,2.68,0,1,1,60,4.5,No,No,NotPlaced
6552,3.2,1,2,1,71,4.1,Yes,Yes,NotPlaced
6553,3.24,1,3,3,85,4.8,No,Yes,Placed
6554,3.4,1,3,2,78,4.8,Yes,Yes,Placed
6555,3.08,1,2,1,74,4.8,Yes,Yes,NotPlaced
6556,3.36,1,3,3,89,4.8,Yes,Yes,Placed
6557,2.84,1,2,2,74,4.3,Yes,Yes,NotPlaced
6558,2.76,0,2,0,71,4,No,Yes,NotPlaced
6559,3.32,2,3,2,90,4.8,Yes,Yes,NotPlaced
6560,3.32,2,3,2,86,4.8,Yes,Yes,Placed
6561,3.4,2,3,2,87,4.1,Yes,Yes,Placed
6562,2.6,1,1,2,74,4.7,Yes,Yes,NotPlaced
6563,3.44,2,3,2,90,4.8,Yes,Yes,Placed
6564,3.12,1,3,2,77,4.2,Yes,No,NotPlaced
6565,3.2,0,3,2,90,4.8,Yes,Yes,Placed
6566,3.32,2,3,2,90,4.8,Yes,Yes,Placed
6567,3.32,2,3,2,84,4.5,Yes,No,Placed
6568,3.08,2,3,0,90,4.7,Yes,No,NotPlaced
6569,2.6,1,1,0,73,3.6,No,No,NotPlaced
6570,3.48,2,3,2,88,4.8,Yes,Yes,Placed
6571,3,1,1,0,74,3.4,No,Yes,NotPlaced
6572,2.96,1,3,1,82,4.4,Yes,No,NotPlaced
6573,2.96,1,2,1,79,4.1,No,Yes,NotPlaced
6574,3.04,1,1,2,74,4.3,No,Yes,Placed
6575,3.28,0,3,2,90,4.4,Yes,Yes,Placed
6576,3.28,2,3,2,90,4.8,Yes,Yes,Placed
6577,3.52,0,3,2,77,4.5,Yes,Yes,Placed
6578,3.04,0,1,0,78,4.8,No,No,NotPlaced
6579,3,0,3,2,90,4.7,Yes,Yes,Placed
6580,3.12,1,2,1,74,4.3,No,No,NotPlaced
6581,3.36,1,3,0,80,4.7,Yes,Yes,Placed
6582,3.16,0,1,0,89,4.8,Yes,Yes,Placed
6583,3.04,0,2,2,90,4.6,Yes,Yes,Placed
6584,3,1,1,2,72,4.3,No,No,NotPlaced
6585,3.2,1,1,1,76,3.8,Yes,Yes,NotPlaced
6586,3.36,1,3,0,63,4.3,Yes,Yes,NotPlaced
6587,2.96,1,2,1,67,3.6,No,Yes,NotPlaced
6588,3.36,1,3,2,90,4.8,Yes,Yes,Placed
6589,3,1,1,1,71,4,Yes,No,NotPlaced
6590,3.28,1,1,1,88,4.8,No,Yes,Placed
6591,3.08,1,3,1,90,4.6,Yes,Yes,Placed
6592,3.32,1,2,2,85,4.6,Yes,Yes,Placed
6593,3.04,0,3,1,86,4.7,Yes,No,Placed
6594,3.44,2,2,2,87,4.8,Yes,Yes,Placed
6595,3.24,1,2,1,83,4.6,No,Yes,NotPlaced
6596,3.24,1,3,2,90,4.6,Yes,Yes,Placed
6597,3.4,1,3,2,85,4.3,Yes,Yes,Placed
6598,3,1,1,0,82,3.3,Yes,Yes,NotPlaced
6599,3.16,1,1,0,81,4.2,No,Yes,NotPlaced
6600,3,0,2,0,72,4.1,Yes,Yes,NotPlaced
6601,2.76,1,1,1,77,4.4,Yes,Yes,Placed
6602,3,1,3,1,77,4.8,No,Yes,Placed
6603,3.28,2,3,2,90,4.8,Yes,Yes,Placed
6604,3.04,1,2,1,73,3.9,No,No,NotPlaced
6605,3.32,1,3,2,90,4.6,Yes,Yes,Placed
6606,3.44,2,3,2,90,4.8,Yes,Yes,NotPlaced
6607,3.4,2,3,3,76,4.7,No,Yes,Placed
